           Time Step     Kinetic Energy eV     Potential Energy eV       Total Energy eV         Current Temp
                1368            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1369            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1370            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1371            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1372            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1373            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1374            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1375            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1376            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1377            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1378            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1379            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1380            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1381            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1382            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1383            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1384            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1385            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1386            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1387            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1388            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1389            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1390            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1391            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1392            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1393            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1394            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1395            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1396            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1397            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1398            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1399            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1400            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1401            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1402            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1403            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1404            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                1405            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
